fio,faculty,title,degree
Кузнецов Е.П.,ФРТ,,д.н.
Кузнецов А.А.,ФРТ,ассистент,
Кузнецов Ж.Р.,ФМиМ,,д.н.
Алексеев З.Т.,ФФ,ассистент,
Волков Г.Н.,ФМиМ,,к.н.
Волков З.Т.,ФУПМ,,д.н.
Сидоров А.А.,ФУПМ,,к.н.
Волков М.Ю.,ФИТ,доцент,
Смирнов З.Т.,ИТМО,профессор,к.н.
Егоров А.А.,ФЭТ,,
Смирнов З.Т.,ФРТ,доцент,д.н.
Петров И.К.,ФИВТ,профессор,к.н.
Алексеев Л.О.,ФПМИ,доцент,к.н.
Попов И.К.,ФЭТ,доцент,
Семенов Л.О.,ФИВТ,ассистент,к.н.
Соколов В.И.,ФМиЕН,ассистент,
Егоров Г.Н.,ФРТ,доцент,д.н.
Волков И.К.,ФИТ,ассистент,
Смирнов Ж.Р.,ФЭТ,доцент,д.н.
Сидоров В.И.,ФМиМ,ассистент,д.н.
Иванов А.А.,ФИВТ,профессор,
Лебедев К.М.,ФФ,ассистент,
Алексеев Б.В.,ФРТ,профессор,
Морозов Д.С.,ФУПМ,ассистент,д.н.
Сидоров Л.О.,ФЭТ,ассистент,
Морозов З.Т.,ФМиМ,,к.н.
Иванов В.И.,ФМиЕН,доцент,д.н.
Лебедева Б.В.,ФПМИ,доцент,к.н.
Морозов Л.О.,ФПМИ,,
Лебедев Е.П.,ФУПМ,ассистент,к.н.
Сидоров А.А.,ИТМО,,к.н.
Волков Ж.Р.,ФРТ,профессор,д.н.
Лебедева Е.П.,ФМиЕН,профессор,к.н.
Лебедева З.Т.,ФИТ,ассистент,д.н.
Лебедева И.К.,ФМиЕН,,к.н.
Волков З.Т.,ФМиМ,,
Лебедев Е.П.,ФМиМ,профессор,
Волков Л.О.,ФУПМ,ассистент,к.н.
Новиков Д.С.,ФРТ,профессор,к.н.
Семенов К.М.,ФУПМ,профессор,д.н.
Семенов К.М.,ФФ,ассистент,д.н.
Алексеев Д.С.,ФЭТ,ассистент,д.н.
Алексеев Д.С.,ФФ,ассистент,к.н.
Соколов Л.О.,ФУПМ,ассистент,
Петров Б.В.,ФУПМ,,д.н.
Попов В.И.,ФРТ,ассистент,д.н.
Смирнов Ж.Р.,ФФ,,
Сидоров Е.П.,ФЭТ,профессор,к.н.
Попов Е.П.,ФМиМ,,
Козлов М.Ю.,ФРТ,ассистент,д.н.
Семенов Б.В.,ФЭТ,профессор,к.н.
Смирнов М.Ю.,ФФ,,д.н.
Морозов М.Ю.,ФПМИ,,д.н.
Семенов Л.О.,ФРТ,,
Егоров М.Ю.,ФПМИ,доцент,к.н.
Петров М.Ю.,ФМиМ,доцент,д.н.
Кузнецов Ж.Р.,ФУПМ,доцент,д.н.
Лебедева В.И.,ФМиМ,,к.н.
Алексеев Ж.Р.,ФИВТ,ассистент,к.н.
Алексеев Л.О.,ИТМО,доцент,д.н.
Лебедев М.Ю.,ФМиМ,ассистент,д.н.
Волков В.И.,ФИТ,,к.н.
Попов К.М.,ФЭТ,,к.н.
Семенов Ж.Р.,ФЭТ,профессор,
Соколов З.Т.,ФУПМ,ассистент,д.н.
Кузнецов Г.Н.,ФМиЕН,профессор,к.н.
Петров В.И.,ФУПМ,ассистент,к.н.
Лебедева Д.С.,ФУПМ,доцент,к.н.
Семенов З.Т.,ФУПМ,,к.н.
Алексеев З.Т.,ФМиМ,доцент,д.н.
Смирнов В.И.,ФИВТ,ассистент,к.н.
Смирнов Ж.Р.,ФЭТ,доцент,к.н.
Волков М.Ю.,ФМиМ,профессор,
Кузнецов А.А.,ФЭТ,ассистент,
Кузнецов И.К.,ФФ,ассистент,к.н.
Лебедева Е.П.,ФЭТ,профессор,
Козлов З.Т.,ФПМИ,профессор,
Смирнов Г.Н.,ФЭТ,,
Попов Л.О.,ФФ,доцент,
Сидоров Д.С.,ФФ,профессор,д.н.
Волков К.М.,ФМиЕН,ассистент,
Иванов Г.Н.,ФМиМ,доцент,к.н.
Смирнов З.Т.,ФИТ,ассистент,
Попов Л.О.,ФЭТ,доцент,
Морозов Ж.Р.,ФИВТ,,к.н.
Новиков Л.О.,ФФ,доцент,к.н.
Соколов Б.В.,ФЭТ,профессор,
Новиков А.А.,ФУПМ,,д.н.
Лебедев Е.П.,ФРТ,доцент,к.н.
Соколов Б.В.,ФУПМ,ассистент,д.н.
Семенов И.К.,ФУПМ,доцент,д.н.
Сидоров И.К.,ФУПМ,,д.н.
Алексеев К.М.,ФУПМ,доцент,
Егоров З.Т.,ФПМИ,ассистент,
Козлов М.Ю.,ИТМО,профессор,к.н.
Иванов И.К.,ФИТ,профессор,
Смирнов К.М.,ФФ,профессор,д.н.
Попов В.И.,ФРТ,ассистент,к.н.
Алексеев М.Ю.,ФИВТ,ассистент,к.н.
Смирнов М.Ю.,ФРТ,,к.н.
Иванов Ж.Р.,ФМиЕН,профессор,д.н.
Петров А.А.,ФИТ,ассистент,
Егоров З.Т.,ФЭТ,,
Смирнов А.А.,ФФ,доцент,д.н.
Смирнов Б.В.,ФЭТ,профессор,д.н.
Лебедев Ж.Р.,ФМиЕН,,д.н.
Морозов Е.П.,ФИТ,доцент,д.н.
Семенов Д.С.,ФУПМ,доцент,д.н.
Соколов Е.П.,ФУПМ,доцент,к.н.
Новиков А.А.,ИТМО,профессор,д.н.
Иванов Б.В.,ФФ,ассистент,к.н.
Морозов З.Т.,ИТМО,,к.н.
Иванов М.Ю.,ФИТ,доцент,
Петров А.А.,ИТМО,,к.н.
Попов Е.П.,ФМиМ,доцент,д.н.
Иванов З.Т.,ФФ,ассистент,
Кузнецов К.М.,ФФ,ассистент,
Лебедев Д.С.,ФУПМ,ассистент,к.н.
Иванов И.К.,ИТМО,профессор,
Алексеев Е.П.,ФПМИ,профессор,
Новиков А.А.,ФПМИ,доцент,к.н.
Сидоров Д.С.,ИТМО,профессор,д.н.
Семенов Л.О.,ФИТ,,к.н.
Волков А.А.,ФФ,доцент,
Сидоров М.Ю.,ФИТ,доцент,к.н.
Смирнов И.К.,ИТМО,профессор,
Соколов Ж.Р.,ФМиМ,,к.н.
Петров Г.Н.,ФУПМ,профессор,к.н.
Кузнецов А.А.,ФПМИ,профессор,д.н.
Попов Ж.Р.,ФМиМ,профессор,
Иванов А.А.,ФУПМ,доцент,
Семенов Л.О.,ИТМО,ассистент,
Смирнов В.И.,ФИВТ,ассистент,
Попов К.М.,ФПМИ,профессор,к.н.
Кузнецов М.Ю.,ФИТ,доцент,к.н.
Алексеев З.Т.,ФИТ,ассистент,
Попов Е.П.,ФРТ,,
Смирнов З.Т.,ФПМИ,ассистент,
Волков Ж.Р.,ФИТ,,к.н.
Лебедев К.М.,ФЭТ,профессор,д.н.
Семенов К.М.,ФФ,,
Морозов Ж.Р.,ФУПМ,ассистент,к.н.
Сидоров Л.О.,ФМиЕН,ассистент,
Петров К.М.,ФФ,ассистент,д.н.
Сидоров Л.О.,ФЭТ,ассистент,
Попов Е.П.,ФРТ,доцент,д.н.
Семенов Д.С.,ФРТ,,д.н.
Лебедев И.К.,ИТМО,,к.н.
Сидоров Д.С.,ФУПМ,ассистент,
Смирнов Ж.Р.,ФРТ,доцент,к.н.
Иванов Г.Н.,ФИТ,профессор,к.н.
Петров Б.В.,ФМиМ,доцент,к.н.
Смирнов К.М.,ФПМИ,доцент,к.н.
Сидоров Б.В.,ФРТ,,к.н.
Иванов Б.В.,ФФ,профессор,д.н.
Кузнецов З.Т.,ФМиЕН,профессор,к.н.
Семенов Ж.Р.,ФПМИ,профессор,к.н.
Петров З.Т.,ФЭТ,профессор,
Лебедев И.К.,ФИТ,доцент,
Лебедева Г.Н.,ФИВТ,профессор,к.н.
Сидоров И.К.,ФУПМ,профессор,д.н.
Кузнецов А.А.,ФПМИ,профессор,д.н.
Петров И.К.,ФПМИ,,
Лебедева Л.О.,ФЭТ,доцент,
Алексеев И.К.,ФПМИ,,д.н.
Семенов Б.В.,ФМиЕН,,к.н.
Козлов Л.О.,ИТМО,доцент,д.н.
Петров А.А.,ФМиЕН,,д.н.
Лебедева А.А.,ФПМИ,ассистент,к.н.
Морозов И.К.,ФМиМ,,д.н.
Волков И.К.,ФФ,,к.н.
Сидоров Д.С.,ФПМИ,,д.н.
Попов Л.О.,ФИТ,ассистент,д.н.
Иванов В.И.,ФЭТ,,д.н.
Алексеев Д.С.,ФРТ,доцент,д.н.
Смирнов З.Т.,ФИТ,доцент,
Иванов В.И.,ФЭТ,доцент,к.н.
Попов Д.С.,ФЭТ,,к.н.
Сидоров М.Ю.,ФЭТ,доцент,к.н.
Смирнов Ж.Р.,ФРТ,ассистент,д.н.
Новиков М.Ю.,ФРТ,,д.н.
Лебедев Л.О.,ФМиЕН,,к.н.
Новиков М.Ю.,ФРТ,ассистент,
Сидоров И.К.,ФРТ,профессор,д.н.
Смирнов Л.О.,ФИВТ,ассистент,д.н.
Лебедев А.А.,ФМиМ,ассистент,к.н.
Козлов К.М.,ФРТ,профессор,д.н.
Морозов З.Т.,ФФ,профессор,д.н.
Лебедева В.И.,ФФ,,д.н.
Смирнов Б.В.,ФМиЕН,,к.н.
Попов И.К.,ИТМО,ассистент,к.н.
Егоров М.Ю.,ФИВТ,доцент,к.н.
Кузнецов Б.В.,ФФ,доцент,
Иванов М.Ю.,ИТМО,профессор,к.н.
Сидоров Л.О.,ФУПМ,ассистент,к.н.
Кузнецов Е.П.,ФПМИ,ассистент,
Соколов А.А.,ФФ,доцент,к.н.
Попов К.М.,ФИВТ,,к.н.
Лебедева Г.Н.,ФФ,доцент,
Новиков Ж.Р.,ФРТ,профессор,д.н.
Кузнецов З.Т.,ФЭТ,,
Алексеев И.К.,ФПМИ,профессор,д.н.
Семенов Г.Н.,ФИТ,,д.н.
Соколов З.Т.,ФИВТ,,д.н.
Егоров Ж.Р.,ФМиЕН,доцент,к.н.
Петров И.К.,ИТМО,профессор,к.н.
Лебедева Ж.Р.,ФМиМ,ассистент,
Алексеев З.Т.,ФМиМ,,
Егоров М.Ю.,ФМиМ,,д.н.
Козлов М.Ю.,ФФ,профессор,д.н.
Лебедев К.М.,ФЭТ,ассистент,д.н.
Волков Д.С.,ФПМИ,ассистент,д.н.
Семенов Л.О.,ФУПМ,,
Новиков З.Т.,ФИТ,,к.н.
Попов К.М.,ФЭТ,доцент,д.н.
Козлов Л.О.,ФРТ,доцент,
Сидоров Г.Н.,ФМиМ,доцент,д.н.
Петров М.Ю.,ФРТ,,д.н.
Лебедева Ж.Р.,ФЭТ,профессор,
Новиков В.И.,ФЭТ,доцент,
Соколов А.А.,ФИТ,доцент,д.н.
Козлов З.Т.,ФРТ,профессор,
Попов Д.С.,ФФ,профессор,
Морозов Г.Н.,ФФ,профессор,д.н.
Сидоров Б.В.,ИТМО,,
Алексеев М.Ю.,ИТМО,доцент,
Сидоров Г.Н.,ФМиЕН,,к.н.
Соколов И.К.,ФЭТ,доцент,
Сидоров К.М.,ФМиМ,доцент,д.н.
Попов И.К.,ФФ,,д.н.
Алексеев Л.О.,ИТМО,,д.н.
Козлов З.Т.,ФПМИ,ассистент,
Морозов З.Т.,ФЭТ,ассистент,
Кузнецов Г.Н.,ФУПМ,,
Морозов Л.О.,ФРТ,,к.н.
Новиков В.И.,ФРТ,профессор,д.н.
Смирнов Г.Н.,ФФ,,
Соколов А.А.,ФИВТ,доцент,
Егоров Е.П.,ФРТ,,к.н.
Лебедева Г.Н.,ФМиЕН,,д.н.
Козлов В.И.,ИТМО,доцент,к.н.
Семенов Д.С.,ФФ,ассистент,
Петров Б.В.,ИТМО,,
Козлов Д.С.,ФИТ,,к.н.
Лебедев Ж.Р.,ФИТ,доцент,к.н.
Сидоров Г.Н.,ФИВТ,,д.н.
Алексеев Л.О.,ФМиЕН,доцент,
Лебедев Е.П.,ФМиЕН,профессор,к.н.
Лебедев Г.Н.,ФИВТ,доцент,д.н.
Иванов В.И.,ФИВТ,,к.н.
Соколов Г.Н.,ИТМО,профессор,
Смирнов А.А.,ФИВТ,профессор,
Волков Л.О.,ФМиЕН,доцент,к.н.
Козлов Б.В.,ФУПМ,ассистент,к.н.
Козлов Л.О.,ФУПМ,ассистент,д.н.
Лебедев Б.В.,ФФ,,д.н.
Егоров А.А.,ФМиЕН,,
Смирнов Г.Н.,ФМиЕН,ассистент,
